ticker,open_time,close_time,result,window_label,window_seconds,cutoff_time,snapshot_ts,yes_bid,yes_ask,favorite_side,favorite_entry_price,favorite_price_cents,spread,spread_cents,favorite_won,favorite_pnl,btc_price,btc_ret_1m_bps,btc_ret_3m_bps,btc_ret_5m_bps,kalshi_volume_fp,kalshi_open_interest_fp,favorite_matches_btc_1m,favorite_matches_btc_3m,favorite_matches_btc_5m,market_sequence
KXBTC15M-26APR090030-30,2026-04-09 04:15:00+00:00,2026-04-09 04:30:00+00:00,no,T-90s,90,2026-04-09 04:28:30+00:00,2026-04-09 04:28:00+00:00,0.011,0.024,no,0.989,98.9,0.013000000000000001,1.3,True,0.010230000000000008,70846.7,-1.0288764260146799,0.15385568703507602,-3.892807956170641,23113.6,77346.41,True,False,True,46
KXBTC15M-26APR090030-30,2026-04-09 04:15:00+00:00,2026-04-09 04:30:00+00:00,no,T-2m,120,2026-04-09 04:28:00+00:00,2026-04-09 04:28:00+00:00,0.011,0.024,no,0.989,98.9,0.013000000000000001,1.3,True,0.010230000000000008,70846.7,-1.0288764260146799,0.15385568703507602,-3.892807956170641,23113.6,77346.41,True,False,True,46
KXBTC15M-26APR090030-30,2026-04-09 04:15:00+00:00,2026-04-09 04:30:00+00:00,no,T-3m,180,2026-04-09 04:27:00+00:00,2026-04-09 04:27:00+00:00,0.011,0.016,no,0.989,98.9,0.005000000000000001,0.5000000000000001,True,0.010230000000000008,70853.99,2.4747142926107024,-0.9892606652450731,-2.41565286616674,13789.35,67604.66,False,True,True,46
KXBTC15M-26APR090030-30,2026-04-09 04:15:00+00:00,2026-04-09 04:30:00+00:00,no,T-4m,240,2026-04-09 04:26:00+00:00,2026-04-09 04:26:00+00:00,0.032,0.037,no,0.968,96.8,0.0049999999999999975,0.4999999999999998,True,0.029760000000000026,70836.46,-1.291540859058582,-5.337619607898025,-5.728228569299443,31104.44,63289.38,True,True,True,46
KXBTC15M-26APR090030-30,2026-04-09 04:15:00+00:00,2026-04-09 04:30:00+00:00,no,T-5m,300,2026-04-09 04:25:00+00:00,2026-04-09 04:25:00+00:00,0.1,0.11,no,0.9,90.0,0.009999999999999995,0.9999999999999996,True,0.09299999999999997,70845.61,-2.171857580333114,-3.598081079864146,-5.499079560169484,13123.7,52677.38,True,True,True,46
KXBTC15M-26APR090045-45,2026-04-09 04:30:00+00:00,2026-04-09 04:45:00+00:00,yes,T-60s,60,2026-04-09 04:44:00+00:00,2026-04-09 04:44:00+00:00,0.997,0.999,yes,0.999,99.9,0.0020000000000000018,0.20000000000000018,True,0.0009300000000000008,70877.85,-5.600868726889363,-8.546842277983302,-3.1297584599365713,3615.39,81262.34,False,False,False,47
KXBTC15M-26APR090045-45,2026-04-09 04:30:00+00:00,2026-04-09 04:45:00+00:00,yes,T-90s,90,2026-04-09 04:43:30+00:00,2026-04-09 04:43:00+00:00,0.993,0.997,yes,0.997,99.7,0.0040000000000000036,0.40000000000000036,True,0.002790000000000002,70917.57,-1.4394923963489958,2.4993000690409772,5.475547258446678,19503.54,79681.98,False,True,True,47
KXBTC15M-26APR090045-45,2026-04-09 04:30:00+00:00,2026-04-09 04:45:00+00:00,yes,T-2m,120,2026-04-09 04:43:00+00:00,2026-04-09 04:43:00+00:00,0.993,0.997,yes,0.997,99.7,0.0040000000000000036,0.40000000000000036,True,0.002790000000000002,70917.57,-1.4394923963489958,2.4993000690409772,5.475547258446678,19503.54,79681.98,False,True,True,47
KXBTC15M-26APR090045-45,2026-04-09 04:30:00+00:00,2026-04-09 04:45:00+00:00,yes,T-3m,180,2026-04-09 04:42:00+00:00,2026-04-09 04:42:00+00:00,0.989,0.99,yes,0.99,99.0,0.0010000000000000009,0.10000000000000009,True,0.009300000000000008,70927.78,-1.5083492062417658,3.912550684033178,3.2451977490355333,25979.4,71008.05,False,True,True,47
KXBTC15M-26APR090045-45,2026-04-09 04:30:00+00:00,2026-04-09 04:45:00+00:00,yes,T-4m,240,2026-04-09 04:41:00+00:00,2026-04-09 04:41:00+00:00,0.92,0.923,yes,0.923,92.30000000000001,0.0030000000000000027,0.30000000000000027,True,0.07160999999999995,70938.48,5.448530568117338,8.425655302095603,6.776654228692891,10103.52,58852.14,True,True,True,47
KXBTC15M-26APR090045-45,2026-04-09 04:30:00+00:00,2026-04-09 04:45:00+00:00,yes,T-5m,300,2026-04-09 04:40:00+00:00,2026-04-09 04:40:00+00:00,0.86,0.87,yes,0.87,87.0,0.010000000000000009,1.0000000000000009,True,0.1209,70899.85,-0.026798292355190156,-0.6938884365603748,0.9225129987600056,30749.11,57522.42,False,False,True,47
KXBTC15M-26APR090100-00,2026-04-09 04:45:00+00:00,2026-04-09 05:00:00+00:00,no,T-60s,60,2026-04-09 04:59:00+00:00,2026-04-09 04:59:00+00:00,0.0,0.001,no,1.0,100.0,0.001,0.1,True,0.0,70791.99,4.058602718612914,2.5390673018144128,1.4071368114199068,3678.36,83060.39,False,False,False,48
KXBTC15M-26APR090100-00,2026-04-09 04:45:00+00:00,2026-04-09 05:00:00+00:00,no,T-90s,90,2026-04-09 04:58:30+00:00,2026-04-09 04:58:00+00:00,0.001,0.003,no,0.999,99.9,0.002,0.2,True,0.0009300000000000008,70763.27,-1.7929816847417346,-3.7180608052667097,-1.4157883574428265,1432.92,80416.03,True,True,True,48
KXBTC15M-26APR090100-00,2026-04-09 04:45:00+00:00,2026-04-09 05:00:00+00:00,no,T-2m,120,2026-04-09 04:58:00+00:00,2026-04-09 04:58:00+00:00,0.001,0.003,no,0.999,99.9,0.002,0.2,True,0.0009300000000000008,70763.27,-1.7929816847417346,-3.7180608052667097,-1.4157883574428265,1432.92,80416.03,True,True,True,48
KXBTC15M-26APR090100-00,2026-04-09 04:45:00+00:00,2026-04-09 05:00:00+00:00,no,T-3m,180,2026-04-09 04:57:00+00:00,2026-04-09 04:57:00+00:00,0.003,0.005,no,0.997,99.7,0.002,0.2,True,0.002790000000000002,70775.96,0.2741118845595025,-0.8575622937057048,-4.162110165842892,3130.94,80298.24,False,True,True,48
KXBTC15M-26APR090100-00,2026-04-09 04:45:00+00:00,2026-04-09 05:00:00+00:00,no,T-4m,240,2026-04-09 04:56:00+00:00,2026-04-09 04:56:00+00:00,0.009,0.01,no,0.991,99.1,0.0010000000000000009,0.10000000000000009,True,0.008370000000000008,70774.02,-2.199475939893558,0.10314625757956719,-1.7277366720225285,9290.59,77396.92,True,False,True,48
KXBTC15M-26APR090100-00,2026-04-09 04:45:00+00:00,2026-04-09 05:00:00+00:00,no,T-5m,300,2026-04-09 04:55:00+00:00,2026-04-09 04:55:00+00:00,0.015,0.019,no,0.985,98.5,0.004,0.4,True,0.013950000000000011,70789.59,1.0680677002339323,-2.2371165601275944,3.908881512983964,15233.74,71554.33,False,True,False,48
KXBTC15M-26APR090115-15,2026-04-09 05:00:00+00:00,2026-04-09 05:15:00+00:00,yes,T-60s,60,2026-04-09 05:14:00+00:00,2026-04-09 05:14:00+00:00,0.994,0.997,yes,0.997,99.7,0.0030000000000000027,0.30000000000000027,True,0.002790000000000002,70874.47,5.145541899673756,5.82353872942587,1.6778954421359238,16622.25,107217.39,True,True,True,49
KXBTC15M-26APR090115-15,2026-04-09 05:00:00+00:00,2026-04-09 05:15:00+00:00,yes,T-90s,90,2026-04-09 05:13:30+00:00,2026-04-09 05:13:00+00:00,0.987,0.989,yes,0.989,98.9,0.0020000000000000018,0.20000000000000018,True,0.010230000000000008,70838.02,0.08611269102010155,4.496782625473816,1.5149527816205044,38457.54,101190.67,True,True,True,49
KXBTC15M-26APR090115-15,2026-04-09 05:00:00+00:00,2026-04-09 05:15:00+00:00,yes,T-2m,120,2026-04-09 05:13:00+00:00,2026-04-09 05:13:00+00:00,0.987,0.989,yes,0.989,98.9,0.0020000000000000018,0.20000000000000018,True,0.010230000000000008,70838.02,0.08611269102010155,4.496782625473816,1.5149527816205044,38457.54,101190.67,True,True,True,49
KXBTC15M-26APR090115-15,2026-04-09 05:00:00+00:00,2026-04-09 05:15:00+00:00,yes,T-3m,180,2026-04-09 05:12:00+00:00,2026-04-09 05:12:00+00:00,0.964,0.97,yes,0.97,97.0,0.006000000000000005,0.6000000000000005,True,0.027900000000000022,70837.41,0.5915303582137987,-3.5519451874310715,-1.565311897923083,22565.64,78240.9,True,False,False,49
KXBTC15M-26APR090115-15,2026-04-09 05:00:00+00:00,2026-04-09 05:15:00+00:00,yes,T-4m,240,2026-04-09 05:11:00+00:00,2026-04-09 05:11:00+00:00,0.78,0.79,yes,0.79,79.0,0.010000000000000009,1.0000000000000009,True,0.19529999999999995,70833.22,3.8188756970103377,0.8372479026097501,-2.509491750293247,45742.49,69897.29,True,True,False,49
KXBTC15M-26APR090115-15,2026-04-09 05:00:00+00:00,2026-04-09 05:15:00+00:00,yes,T-5m,300,2026-04-09 05:10:00+00:00,2026-04-09 05:10:00+00:00,0.965,0.968,yes,0.968,96.8,0.0030000000000000027,0.30000000000000027,True,0.029760000000000026,70806.18,-7.9590666893591955,-5.97330924437478,-7.434497252708505,25022.86,66554.64,False,False,False,49
KXBTC15M-26APR090130-30,2026-04-09 05:15:00+00:00,2026-04-09 05:30:00+00:00,yes,T-60s,60,2026-04-09 05:29:00+00:00,2026-04-09 05:29:00+00:00,0.997,0.999,yes,0.999,99.9,0.0020000000000000018,0.20000000000000018,True,0.0009300000000000008,70985.69,0.47617497937135767,-0.9085512846906951,7.866923239272516,6539.92,89563.93,True,False,True,50
KXBTC15M-26APR090130-30,2026-04-09 05:15:00+00:00,2026-04-09 05:30:00+00:00,yes,T-90s,90,2026-04-09 05:28:30+00:00,2026-04-09 05:28:00+00:00,0.993,0.994,yes,0.994,99.4,0.0010000000000000009,0.10000000000000009,True,0.005580000000000004,70982.31,1.122941051654447,3.3244680851063357,4.768248734856595,3784.31,87689.65,True,True,True,50
KXBTC15M-26APR090130-30,2026-04-09 05:15:00+00:00,2026-04-09 05:30:00+00:00,yes,T-2m,120,2026-04-09 05:28:00+00:00,2026-04-09 05:28:00+00:00,0.993,0.994,yes,0.994,99.4,0.0010000000000000009,0.10000000000000009,True,0.005580000000000004,70982.31,1.122941051654447,3.3244680851063357,4.768248734856595,3784.31,87689.65,True,True,True,50
KXBTC15M-26APR090130-30,2026-04-09 05:15:00+00:00,2026-04-09 05:30:00+00:00,yes,T-3m,180,2026-04-09 05:27:00+00:00,2026-04-09 05:27:00+00:00,0.99,0.997,yes,0.997,99.7,0.007000000000000006,0.7000000000000006,True,0.002790000000000002,70974.34,-2.5073198244207617,6.266751576802232,10.592497183326,9285.51,87969.88,False,True,True,50
KXBTC15M-26APR090130-30,2026-04-09 05:15:00+00:00,2026-04-09 05:30:00+00:00,yes,T-4m,240,2026-04-09 05:26:00+00:00,2026-04-09 05:26:00+00:00,0.981,0.989,yes,0.989,98.9,0.008000000000000007,0.8000000000000007,True,0.010230000000000008,70992.14,4.709780559739585,6.153761151754811,12.830535800749665,31066.84,83933.69,True,True,True,50
KXBTC15M-26APR090130-30,2026-04-09 05:15:00+00:00,2026-04-09 05:30:00+00:00,yes,T-5m,300,2026-04-09 05:25:00+00:00,2026-04-09 05:25:00+00:00,0.942,0.95,yes,0.95,95.0,0.008000000000000007,0.8000000000000007,True,0.04650000000000004,70958.72,4.064577006956949,8.389370605381696,3.324163454108131,17206.39,69114.39,True,True,True,50
KXBTC15M-26APR090145-45,2026-04-09 05:30:00+00:00,2026-04-09 05:45:00+00:00,yes,T-60s,60,2026-04-09 05:44:00+00:00,2026-04-09 05:44:00+00:00,0.997,0.998,yes,0.998,99.8,0.0010000000000000009,0.10000000000000009,True,0.0018600000000000016,71053.09,-0.6614334614118977,1.6075072559518233,-3.958851021570453,3582.76,68853.61,False,True,False,51
KXBTC15M-26APR090145-45,2026-04-09 05:30:00+00:00,2026-04-09 05:45:00+00:00,yes,T-90s,90,2026-04-09 05:43:30+00:00,2026-04-09 05:43:00+00:00,0.988,0.99,yes,0.99,99.0,0.0020000000000000018,0.20000000000000018,True,0.009300000000000008,71057.79,-1.2931462684928619,2.0466406027308537,0.11117834977536489,20429.75,67334.91,False,True,True,51
KXBTC15M-26APR090145-45,2026-04-09 05:30:00+00:00,2026-04-09 05:45:00+00:00,yes,T-2m,120,2026-04-09 05:43:00+00:00,2026-04-09 05:43:00+00:00,0.988,0.99,yes,0.99,99.0,0.0020000000000000018,0.20000000000000018,True,0.009300000000000008,71057.79,-1.2931462684928619,2.0466406027308537,0.11117834977536489,20429.75,67334.91,False,True,True,51
KXBTC15M-26APR090145-45,2026-04-09 05:30:00+00:00,2026-04-09 05:45:00+00:00,yes,T-3m,180,2026-04-09 05:42:00+00:00,2026-04-09 05:42:00+00:00,0.937,0.946,yes,0.946,94.6,0.008999999999999897,0.8999999999999897,True,0.05022000000000004,71066.98,3.562697780048474,-2.004748651648347,4.880877448585341,16294.22,59472.56,True,False,True,51
KXBTC15M-26APR090145-45,2026-04-09 05:30:00+00:00,2026-04-09 05:45:00+00:00,yes,T-4m,240,2026-04-09 05:41:00+00:00,2026-04-09 05:41:00+00:00,0.9,0.901,yes,0.901,90.10000000000001,0.0010000000000000009,0.10000000000000009,True,0.09206999999999997,71041.67,-0.22239973537230284,-2.1574229139986745,5.512479625726652,21338.09,55850.71,False,False,True,51
KXBTC15M-26APR090145-45,2026-04-09 05:30:00+00:00,2026-04-09 05:45:00+00:00,yes,T-5m,300,2026-04-09 05:40:00+00:00,2026-04-09 05:40:00+00:00,0.954,0.955,yes,0.955,95.5,0.0010000000000000009,0.10000000000000009,True,0.04185000000000003,71043.25,-5.343182722076234,1.5401441963525109,5.68850325184167,20706.58,51701.58,False,True,True,51
KXBTC15M-26APR090200-00,2026-04-09 05:45:00+00:00,2026-04-09 06:00:00+00:00,no,T-60s,60,2026-04-09 05:59:00+00:00,2026-04-09 05:59:00+00:00,0.004,0.018,no,0.996,99.6,0.013999999999999999,1.4,True,0.0037200000000000033,70997.63,1.852517620755112,2.767054970138627,3.862183321399204,5548.86,92292.22,False,False,False,52
KXBTC15M-26APR090200-00,2026-04-09 05:45:00+00:00,2026-04-09 06:00:00+00:00,no,T-90s,90,2026-04-09 05:58:30+00:00,2026-04-09 05:58:00+00:00,0.007,0.009,no,0.993,99.3,0.001999999999999999,0.19999999999999993,True,0.006510000000000005,70984.48,3.303221035091397,2.1178126644638695,6.343435277507137,6272.25,87915.92,False,False,False,52
KXBTC15M-26APR090200-00,2026-04-09 05:45:00+00:00,2026-04-09 06:00:00+00:00,no,T-2m,120,2026-04-09 05:58:00+00:00,2026-04-09 05:58:00+00:00,0.007,0.009,no,0.993,99.3,0.001999999999999999,0.19999999999999993,True,0.006510000000000005,70984.48,3.303221035091397,2.1178126644638695,6.343435277507137,6272.25,87915.92,False,False,False,52
KXBTC15M-26APR090200-00,2026-04-09 05:45:00+00:00,2026-04-09 06:00:00+00:00,no,T-3m,180,2026-04-09 05:57:00+00:00,2026-04-09 05:57:00+00:00,0.01,0.019,no,0.99,99.0,0.009,0.8999999999999999,True,0.009300000000000008,70961.04,-2.38806424357918,-1.2935002878677881,1.5574350327596242,16793.08,84067.67,True,True,False,52
KXBTC15M-26APR090200-00,2026-04-09 05:45:00+00:00,2026-04-09 06:00:00+00:00,no,T-4m,240,2026-04-09 05:56:00+00:00,2026-04-09 05:56:00+00:00,0.037,0.038,no,0.963,96.3,0.0010000000000000009,0.10000000000000009,True,0.03441000000000003,70977.99,1.2033346742867934,5.428570945262834,5.092902836210111,13516.52,74608.43,False,False,False,52
KXBTC15M-26APR090200-00,2026-04-09 05:45:00+00:00,2026-04-09 06:00:00+00:00,no,T-5m,300,2026-04-09 05:55:00+00:00,2026-04-09 05:55:00+00:00,0.051,0.052,no,0.949,94.89999999999999,0.0010000000000000009,0.10000000000000009,True,0.04743000000000004,70969.45,-0.10849621151054478,2.7427769898191734,6.1119954431432255,28551.53,66431.62,True,False,False,52
KXBTC15M-26APR090515-15,2026-04-09 09:00:00+00:00,2026-04-09 09:15:00+00:00,yes,T-60s,60,2026-04-09 09:14:00+00:00,2026-04-09 09:14:00+00:00,0.992,0.994,yes,0.994,99.4,0.0020000000000000018,0.20000000000000018,True,0.005580000000000004,71333.99,-0.6966740193581344,5.767757701438114,12.774591966817628,5088.95,18848.41,False,True,True,53
KXBTC15M-26APR090515-15,2026-04-09 09:00:00+00:00,2026-04-09 09:15:00+00:00,yes,T-90s,90,2026-04-09 09:13:30+00:00,2026-04-09 09:13:00+00:00,0.951,0.97,yes,0.97,97.0,0.019000000000000017,1.9000000000000017,True,0.027900000000000022,71338.96,1.7679300847439627,13.126454128151721,20.220521104010736,16568.85,16093.31,True,True,True,53
KXBTC15M-26APR090515-15,2026-04-09 09:00:00+00:00,2026-04-09 09:15:00+00:00,yes,T-2m,120,2026-04-09 09:13:00+00:00,2026-04-09 09:13:00+00:00,0.951,0.97,yes,0.97,97.0,0.019000000000000017,1.9000000000000017,True,0.027900000000000022,71338.96,1.7679300847439627,13.126454128151721,20.220521104010736,16568.85,16093.31,True,True,True,53
KXBTC15M-26APR090515-15,2026-04-09 09:00:00+00:00,2026-04-09 09:15:00+00:00,yes,T-3m,180,2026-04-09 09:12:00+00:00,2026-04-09 09:12:00+00:00,0.72,0.73,yes,0.73,73.0,0.010000000000000009,1.0000000000000009,True,0.2511,71326.35,4.696121786094132,11.702205606785032,19.203636933688983,9536.01,15992.62,True,True,True,53
KXBTC15M-26APR090515-15,2026-04-09 09:00:00+00:00,2026-04-09 09:15:00+00:00,yes,T-4m,240,2026-04-09 09:11:00+00:00,2026-04-09 09:11:00+00:00,0.31,0.33,no,0.69,69.0,0.020000000000000018,2.0000000000000018,False,-0.69,71292.87,6.657268170424668,13.746751878642716,20.112503526010794,9627.13,14207.7,False,False,False,53
KXBTC15M-26APR090515-15,2026-04-09 09:00:00+00:00,2026-04-09 09:15:00+00:00,yes,T-5m,300,2026-04-09 09:10:00+00:00,2026-04-09 09:10:00+00:00,0.31,0.34,no,0.69,69.0,0.030000000000000027,3.0000000000000027,False,-0.69,71245.44,0.3452971787543113,7.838219156608428,16.098482052746554,6950.24,12316.01,False,False,False,53
KXBTC15M-26APR090530-30,2026-04-09 09:15:00+00:00,2026-04-09 09:30:00+00:00,no,T-60s,60,2026-04-09 09:29:00+00:00,2026-04-09 09:29:00+00:00,0.003,0.01,no,0.997,99.7,0.007,0.7000000000000001,True,0.002790000000000002,71297.22,1.886825009396187,0.7350055363875008,0.08976587656750468,18347.7,40709.97,False,False,False,54
KXBTC15M-26APR090530-30,2026-04-09 09:15:00+00:00,2026-04-09 09:30:00+00:00,no,T-90s,90,2026-04-09 09:28:30+00:00,2026-04-09 09:28:00+00:00,0.13,0.15,no,0.87,87.0,0.01999999999999999,1.9999999999999991,True,0.1209,71283.77,-1.7826967053624632,4.17941507556252,-3.8479223673248963,10455.64,30775.08,True,False,True,54
KXBTC15M-26APR090530-30,2026-04-09 09:15:00+00:00,2026-04-09 09:30:00+00:00,no,T-2m,120,2026-04-09 09:28:00+00:00,2026-04-09 09:28:00+00:00,0.13,0.15,no,0.87,87.0,0.01999999999999999,1.9999999999999991,True,0.1209,71283.77,-1.7826967053624632,4.17941507556252,-3.8479223673248963,10455.64,30775.08,True,False,True,54
KXBTC15M-26APR090530-30,2026-04-09 09:15:00+00:00,2026-04-09 09:30:00+00:00,no,T-3m,180,2026-04-09 09:27:00+00:00,2026-04-09 09:27:00+00:00,0.17,0.19,no,0.83,83.0,0.01999999999999999,1.9999999999999991,True,0.15810000000000002,71296.48,0.631207044607951,-0.01402591821464405,-1.1696264011340496,8892.51,26519.39,False,True,True,54
KXBTC15M-26APR090530-30,2026-04-09 09:15:00+00:00,2026-04-09 09:30:00+00:00,no,T-4m,240,2026-04-09 09:26:00+00:00,2026-04-09 09:26:00+00:00,0.052,0.062,no,0.948,94.8,0.010000000000000002,1.0000000000000002,True,0.04836000000000004,71291.98,5.331631253209235,-2.696630726082283,-1.298715141561102,10982.3,20852.9,False,True,True,54
KXBTC15M-26APR090530-30,2026-04-09 09:15:00+00:00,2026-04-09 09:30:00+00:00,no,T-5m,300,2026-04-09 09:25:00+00:00,2026-04-09 09:25:00+00:00,0.26,0.27,no,0.74,74.0,0.010000000000000009,1.0000000000000009,True,0.2418,71253.99,-5.9736385672348735,-7.128550356063634,-12.490345947961945,8085.22,20369.42,True,True,True,54
KXBTC15M-26APR090545-45,2026-04-09 09:30:00+00:00,2026-04-09 09:45:00+00:00,no,T-60s,60,2026-04-09 09:44:00+00:00,2026-04-09 09:44:00+00:00,0.021,0.032,no,0.979,97.89999999999999,0.011,1.0999999999999999,True,0.019530000000000016,71288.37,1.7088455485625431,5.235009102317889,6.025648799417027,10621.53,40158.05,False,False,False,55
KXBTC15M-26APR090545-45,2026-04-09 09:30:00+00:00,2026-04-09 09:45:00+00:00,no,T-90s,90,2026-04-09 09:43:30+00:00,2026-04-09 09:43:00+00:00,0.11,0.13,no,0.89,89.0,0.020000000000000004,2.0000000000000004,True,0.10229999999999997,71276.19,0.867124895871374,4.521083746304999,7.722420813243147,9926.41,35370.56,False,False,False,55
KXBTC15M-26APR090545-45,2026-04-09 09:30:00+00:00,2026-04-09 09:45:00+00:00,no,T-2m,120,2026-04-09 09:43:00+00:00,2026-04-09 09:43:00+00:00,0.11,0.13,no,0.89,89.0,0.020000000000000004,2.0000000000000004,True,0.10229999999999997,71276.19,0.867124895871374,4.521083746304999,7.722420813243147,9926.41,35370.56,False,False,False,55
KXBTC15M-26APR090545-45,2026-04-09 09:30:00+00:00,2026-04-09 09:45:00+00:00,no,T-3m,180,2026-04-09 09:42:00+00:00,2026-04-09 09:42:00+00:00,0.041,0.05,no,0.959,95.89999999999999,0.009000000000000001,0.9000000000000001,True,0.03813000000000003,71270.01,2.658205694312521,3.4486417657042523,6.885612481828396,12779.74,29593.9,False,False,False,55
KXBTC15M-26APR090545-45,2026-04-09 09:30:00+00:00,2026-04-09 09:45:00+00:00,no,T-4m,240,2026-04-09 09:41:00+00:00,2026-04-09 09:41:00+00:00,0.08,0.088,no,0.92,92.0,0.007999999999999993,0.7999999999999994,True,0.07439999999999995,71251.07,0.9951718025869027,4.195380616358602,1.5314395700416483,2325.46,21098.3,False,False,False,55
KXBTC15M-26APR090545-45,2026-04-09 09:30:00+00:00,2026-04-09 09:45:00+00:00,no,T-5m,300,2026-04-09 09:40:00+00:00,2026-04-09 09:40:00+00:00,0.12,0.14,no,0.88,88.0,0.020000000000000018,2.0000000000000018,True,0.11159999999999999,71243.98,-0.20492539592797954,3.230790032766606,-0.04070502792830055,4999.02,19820.03,True,False,True,55
KXBTC15M-26APR090600-00,2026-04-09 09:45:00+00:00,2026-04-09 10:00:00+00:00,yes,T-60s,60,2026-04-09 09:59:00+00:00,2026-04-09 09:59:00+00:00,0.998,0.999,yes,0.999,99.9,0.0010000000000000009,0.10000000000000009,True,0.0009300000000000008,71540.24,3.108307963268775,1.7671500232085968,12.818996580061803,1229.0,27312.39,True,True,True,56
KXBTC15M-26APR090600-00,2026-04-09 09:45:00+00:00,2026-04-09 10:00:00+00:00,yes,T-90s,90,2026-04-09 09:58:30+00:00,2026-04-09 09:58:00+00:00,0.998,0.999,yes,0.999,99.9,0.0010000000000000009,0.10000000000000009,True,0.0009300000000000008,71518.01,-3.547497539605482,2.2223117300579354,15.4044343204629,1219.0,26131.39,False,True,True,56
KXBTC15M-26APR090600-00,2026-04-09 09:45:00+00:00,2026-04-09 10:00:00+00:00,yes,T-2m,120,2026-04-09 09:58:00+00:00,2026-04-09 09:58:00+00:00,0.998,0.999,yes,0.999,99.9,0.0010000000000000009,0.10000000000000009,True,0.0009300000000000008,71518.01,-3.547497539605482,2.2223117300579354,15.4044343204629,1219.0,26131.39,False,True,True,56
KXBTC15M-26APR090600-00,2026-04-09 09:45:00+00:00,2026-04-09 10:00:00+00:00,yes,T-3m,180,2026-04-09 09:57:00+00:00,2026-04-09 09:57:00+00:00,0.998,0.999,yes,0.999,99.9,0.0010000000000000009,0.10000000000000009,True,0.0009300000000000008,71543.39,2.207539467282693,13.259872649797888,23.56139847975225,2056.43,24912.39,True,True,True,56
KXBTC15M-26APR090600-00,2026-04-09 09:45:00+00:00,2026-04-09 10:00:00+00:00,yes,T-4m,240,2026-04-09 09:56:00+00:00,2026-04-09 09:56:00+00:00,0.998,0.999,yes,0.999,99.9,0.0010000000000000009,0.10000000000000009,True,0.0009300000000000008,71527.6,3.563530703707407,16.747420912586186,23.117141282489317,3249.3,22855.96,True,True,True,56
KXBTC15M-26APR090600-00,2026-04-09 09:45:00+00:00,2026-04-09 10:00:00+00:00,yes,T-5m,300,2026-04-09 09:55:00+00:00,2026-04-09 09:55:00+00:00,0.987,0.989,yes,0.989,98.9,0.0020000000000000018,0.20000000000000018,True,0.010230000000000008,71502.12,7.483696332961642,17.779279699592365,19.803589645854824,1716.18,20612.09,True,True,True,56
